年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street,date
10509(實價),華廈,嘉義市嘉義市南京路20巷31~60號,21.5,3房/2廳/2衛,9 /共10層,32.04,5.89,--,#NAME?,9.8,315萬,600台灣嘉義市西區南京路20巷19-57號,23.4566788,120.4425104,獅子里,2016/9/1
10512(實價),華廈(含車位),嘉義市嘉義市南京路457巷1~30號,25.4,4房/2廳/2衛,6 /共6層,46.19,9.37,--,#NAME?,9,416萬,600台灣嘉義市西區南京路30號,23.4562023,120.4426332,獅子里,2016/12/1
10512(實價),住宅大樓,嘉義市嘉義市南京路15巷1~30號,22.3,2房/1廳/2衛,10 /共12層,36.64,5.51,--,#NAME?,10.3,378萬,600台灣嘉義市西區南京路30號,23.4562023,120.4426332,獅子里,2016/12/1
10510(實價),住宅大樓,嘉義市嘉義市南京路15巷1~30號,22.1,4房/2廳/2衛,6 /共12層,43.72,6.59,--,#NAME?,8.5,370萬,600台灣嘉義市西區南京路30號,23.4562023,120.4426332,獅子里,2016/10/1
10510(實價),住宅大樓,嘉義市嘉義市南京路15巷1~30號,22.1,3房/2廳/2衛,5 /共12層,41.94,6.11,--,#NAME?,9.3,388萬,600台灣嘉義市西區南京路30號,23.4562023,120.4426332,獅子里,2016/10/1
10509(實價),住宅大樓,嘉義市嘉義市南京路15巷1~30號,22,3房/2廳/2衛,6 /共12層,41.41,6.11,--,#NAME?,5.2,215萬,600台灣嘉義市西區南京路30號,23.4562023,120.4426332,獅子里,2016/9/1
10507(實價),住宅大樓(含車位),嘉義市嘉義市南京路1~30號,23,3房/1廳/2衛,9 /共12層,42.44,4.71,--,#NAME?,6.7,285萬,600台灣嘉義市西區南京路30號,23.4562023,120.4426332,獅子里,2016/7/1
10506(實價),住宅大樓,嘉義市嘉義市南京路70巷1~30號,22.6,2房/1廳/2衛,1 /共12層,35.03,3.49,--,#NAME?,12.1,425萬,600台灣嘉義市西區南京路30號,23.4562023,120.4426332,獅子里,2016/6/1
10506(實價),住宅大樓,嘉義市嘉義市南京路1~30號,22.9,3房/2廳/2衛,4 /共12層,30.68,4.48,--,#NAME?,10.6,325萬,600台灣嘉義市西區南京路30號,23.4562023,120.4426332,獅子里,2016/6/1
10504(實價),住宅大樓(含車位),嘉義市嘉義市南京路1~30號,22.8,3房/2廳/1衛,5 /共12層,30.68,4.48,--,#NAME?,11.4,350萬,600台灣嘉義市西區南京路30號,23.4562023,120.4426332,獅子里,2016/4/1
10501(實價),住宅大樓,嘉義市嘉義市南京路15巷1~30號,21.3,3房/2廳/1衛,10 /共12層,36.64,5.51,--,#NAME?,9.6,350萬,600台灣嘉義市西區南京路30號,23.4562023,120.4426332,獅子里,2016/1/1
10510(實價),公寓,嘉義市嘉義市南京路126巷31~60號,31.1,2房/2廳/1衛,4 /共5層,24.9,6.03,--,#NAME?,7,175萬,600台灣嘉義市西區南京路31號,23.4560745,120.4422366,獅子里,2016/10/1
10508(實價),公寓,嘉義市嘉義市南京路126巷31~60號,30.9,3房/2廳/1衛,5 /共5層,25.44,6.15,--,#NAME?,4.7,120萬,600台灣嘉義市西區南京路31號,23.4560745,120.4422366,獅子里,2016/8/1
10506(實價),公寓,嘉義市嘉義市南京路126巷31~60號,30.8,3房/1廳/1衛,0 /共5層,24.83,5.76,--,#NAME?,7.2,180萬,600台灣嘉義市西區南京路31號,23.4560745,120.4422366,獅子里,2016/6/1
10506(實價),公寓,嘉義市嘉義市南京路126巷31~60號,30.8,3房/2廳/2衛,3 /共5層,23.34,6.03,--,#NAME?,6.2,145萬,600台灣嘉義市西區南京路31號,23.4560745,120.4422366,獅子里,2016/6/1
10508(實價),店面(店鋪),嘉義市嘉義市南京路511~540號,31,8房/2廳/5衛,1 /共4層,75.29,29.65,--,#NAME?,20.6,1550萬,600台灣嘉義市西區南京路540號,23.4673538,120.4359965,福民里,2016/8/1
10510(實價),住宅大樓,嘉義市嘉義市南京路61~90號,22.9,3房/2廳/1衛,11 /共12層,40.19,3.99,--,#NAME?,11.2,450萬,600台灣嘉義市西區南京路61號,23.456272,120.44052,湖內里,2016/10/1
10509(實價),住宅大樓,嘉義市嘉義市南京路61~90號,22.8,3房/2廳/2衛,8 /共12層,39.91,3.99,--,#NAME?,8.5,338萬,600台灣嘉義市西區南京路61號,23.456272,120.44052,湖內里,2016/9/1
10509(實價),住宅大樓,嘉義市嘉義市南京路61~90號,22.8,3房/2廳/2衛,7 /共12層,34.39,3.49,--,#NAME?,11.1,380萬,600台灣嘉義市西區南京路61號,23.456272,120.44052,湖內里,2016/9/1
10502(實價),店面(店鋪),嘉義市嘉義市垂楊路271~300號,52.2,4房/0廳/1衛,1 /共2層,30.49,29.04,--,#NAME?,52.5,1600萬,600台灣嘉義市西區垂楊路259-275號,23.4736238,120.4486772,導明里,2016/2/1
10507(實價),住宅大樓,嘉義市嘉義市垂楊路301~330號,27,3房/2廳/2衛,5 /共12層,33.31,4.29,--,#NAME?,10.4,346萬,600台灣嘉義市西區垂楊路309號,23.473459,120.447444,導明里,2016/7/1
10507(實價),住宅大樓,嘉義市嘉義市垂楊路301~330號,27,4房/2廳/2衛,3 /共12層,43.81,5.67,--,#NAME?,12.8,560萬,600台灣嘉義市西區垂楊路309號,23.473459,120.447444,導明里,2016/7/1
10506(實價),住宅大樓,嘉義市嘉義市垂楊路301~330號,26.9,3房/1廳/2衛,4 /共12層,33.31,4.29,--,#NAME?,11.1,370萬,600台灣嘉義市西區垂楊路309號,23.473459,120.447444,導明里,2016/6/1
10502(實價),住宅大樓,嘉義市嘉義市垂楊路301~330號,26.6,3房/2廳/2衛,9 /共12層,35.39,4.64,--,#NAME?,12.2,430萬,600台灣嘉義市西區垂楊路309號,23.473459,120.447444,導明里,2016/2/1
10512(實價),透天厝,嘉義市嘉義市文化路446巷1~30號,37.1,4房/2廳/2衛,1 /共4層,57.67,26.02,--,#NAME?,10.4,600萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2016/12/1
10510(實價),透天厝,嘉義市嘉義市文化路694巷29弄1~30號,39.9,3房/2廳/2衛,1 /共2層,25.72,18.45,--,#NAME?,21.4,550萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2016/10/1
10506(實價),透天厝,嘉義市嘉義市文化路694巷19弄1~30號,38,3房/2廳/2衛,1 /共2層,22.13,20.57,--,#NAME?,23.5,520萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2016/6/1
10506(實價),店面(店鋪),嘉義市嘉義市文化路1~30號,8.8,4房/2廳/4衛,1 /共4層,79.32,40.08,--,#NAME?,23.3,1850萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2016/6/1
10505(實價),透天厝,嘉義市嘉義市文化路694巷1~30號,37.9,3房/2廳/2衛,1 /共2層,21.42,16.94,--,#NAME?,18.2,390萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2016/5/1
10505(實價),透天厝,嘉義市嘉義市文化路694巷29弄1~30號,39.5,2房/2廳/3衛,1 /共2層,25.72,18.45,--,#NAME?,9.7,250萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2016/5/1
10503(實價),透天厝,嘉義市嘉義市文化路694巷1~30號,22.3,4房/2廳/3衛,1 /共4層,78.22,26.24,--,#NAME?,5.4,420萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2016/3/1
10503(實價),透天厝,嘉義市嘉義市文化路566巷71弄1~30號,41.3,3房/2廳/2衛,1 /共2層,23.6,16.64,--,#NAME?,7.5,176萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2016/3/1
10511(實價),辦公商業大樓,嘉義市嘉義市垂楊路571~600號,22.3,1房/1廳/1衛,6 /共12層,46.63,3.93,--,#NAME?,10.8,505萬,600台灣嘉義市西區垂楊路552-572號,23.4734998,120.4453559,新富里,2016/11/1
10507(實價),辦公商業大樓,嘉義市嘉義市垂楊路571~600號,22,1房/1廳/1衛,6 /共12層,46.63,3.93,--,#NAME?,10.3,480萬,600台灣嘉義市西區垂楊路552-572號,23.4734998,120.4453559,新富里,2016/7/1
10509(實價),華廈,嘉義市嘉義市新富里垂楊路631~660號,32.2,3房/1廳/2衛,4 /共10層,28.35,2.82,--,#NAME?,6,170萬,600台灣嘉義市西區垂楊路620號,23.4735223,120.4439255,新富里,2016/9/1
10512(實價),套房,嘉義市嘉義市建成街151~180號,25.4,1房/0廳/1衛,1 /共6層,12.57,2.6,--,#NAME?,5.2,65萬,600台灣嘉義市西區建成街151號,23.4698551,120.4385426,垂楊里,2016/12/1
10510(實價),套房,嘉義市嘉義市建成街181~210號,26,1房/1廳/1衛,7 /共7層,12.47,2.76,--,#NAME?,8.8,110萬,600台灣嘉義市西區建成街195號,23.4687551,120.4375142,車店里,2016/10/1
10507(實價),華廈,嘉義市嘉義市建成街181~210號,25.8,3房/1廳/2衛,0 /共7層,36.32,8.91,--,#NAME?,8.3,300萬,600台灣嘉義市西區建成街195號,23.4687551,120.4375142,車店里,2016/7/1
10508(實價),透天厝,嘉義市嘉義市建成街22巷1~30號,39.9,3房/1廳/1衛,1 /共3層,40.93,18.45,--,#NAME?,12.2,500萬,600台灣嘉義市西區建成街22巷25號,23.4722682,120.4412455,垂楊里,2016/8/1
10503(實價),透天厝,嘉義市嘉義市建成街22巷1~30號,39.5,3房/2廳/3衛,1 /共3層,36.27,18.76,--,#NAME?,12.7,460萬,600台灣嘉義市西區建成街22巷25號,23.4722682,120.4412455,垂楊里,2016/3/1
10507(實價),透天厝,嘉義市嘉義市建成街70巷1~30號,43.3,4房/2廳/3衛,1 /共2層,23.98,17.55,--,#NAME?,21.7,520萬,600台灣嘉義市西區建成街36巷1號,23.4719602,120.4410189,垂楊里,2016/7/1
10506(實價),透天厝,嘉義市嘉義市建成街58巷31~60號,36.4,3房/1廳/2衛,1 /共2層,27.87,29.95,--,#NAME?,9,250萬,600台灣嘉義市西區建成街58巷72號,23.4712729,120.440449,垂楊里,2016/6/1
10511(實價),透天厝,嘉義市嘉義市建成街75巷1~30號,37.6,2房/1廳/2衛,1 /共2層,23.65,17.85,--,#NAME?,14.2,335萬,600台灣嘉義市西區建成街75巷32號,23.470646,120.4405943,垂楊里,2016/11/1
10502(實價),透天厝,嘉義市嘉義市垂楊里9鄰建成街75巷31~60號,39.5,3房/2廳/2衛,1 /共2層,28.51,18.45,--,#NAME?,11.6,330萬,600台灣嘉義市西區建成街75巷32號,23.470646,120.4405943,垂楊里,2016/2/1
10505(實價),透天厝,嘉義市嘉義市建成街91~120號,40.3,3房/2廳/2衛,1 /共2層,29.06,22.69,--,#NAME?,13.2,385萬,600台灣嘉義市西區建成街94號,23.4707291,120.4394797,垂楊里,2016/5/1
10508(實價),店面(店鋪),嘉義市嘉義市後驛街151~180號,0.3,5房/2廳/4衛,1 /共5層,92.94,43.86,--,#NAME?,28.9,2688萬,600台灣嘉義市西區後驛街143-153號,23.4796053,120.4391845,後驛里,2016/8/1
10508(實價),店面(店鋪),嘉義市嘉義市後驛街151~180號,0.3,4房/2廳/4衛,1 /共4層,63.84,35.71,--,#NAME?,28.6,1828萬,600台灣嘉義市西區後驛街143-153號,23.4796053,120.4391845,後驛里,2016/8/1
10508(實價),店面(店鋪),嘉義市嘉義市後驛街151~180號,0.3,4房/2廳/4衛,1 /共4層,63.86,36.17,--,#NAME?,29.7,1898萬,600台灣嘉義市西區後驛街143-153號,23.4796053,120.4391845,後驛里,2016/8/1
10508(實價),店面(店鋪),嘉義市嘉義市後驛街151~180號,0.3,4房/2廳/4衛,1 /共4層,87.27,34.81,--,#NAME?,24.4,2128萬,600台灣嘉義市西區後驛街143-153號,23.4796053,120.4391845,後驛里,2016/8/1
10508(實價),店面(店鋪),嘉義市嘉義市後驛街181~210號,0.3,5房/2廳/5衛,1 /共4層,90.65,37.76,--,#NAME?,23.1,2098萬,600台灣嘉義市西區後驛街175號,23.4789566,120.4388887,後驛里,2016/8/1
10508(實價),店面(店鋪),嘉義市嘉義市後驛街181~210號,0.3,4房/2廳/4衛,1 /共4層,78.03,33.22,--,#NAME?,25.5,1988萬,600台灣嘉義市西區後驛街175號,23.4789566,120.4388887,後驛里,2016/8/1
10508(實價),店面(店鋪),嘉義市嘉義市後驛街181~210號,0.3,4房/2廳/4衛,1 /共4層,70.52,32.61,--,#NAME?,25.5,1798萬,600台灣嘉義市西區後驛街175號,23.4789566,120.4388887,後驛里,2016/8/1
10508(實價),華廈,嘉義市嘉義市後驛街1~30號,23.6,1房/1廳/1衛,3 /共6層,21.19,4.27,--,#NAME?,7.5,159萬,600台灣嘉義市西區後驛街30號,23.4828427,120.4415476,後驛里,2016/8/1
10508(實價),華廈,嘉義市嘉義市後驛街1~30號,23.6,1房/1廳/1衛,3 /共6層,20.61,4.27,--,#NAME?,7.7,159萬,600台灣嘉義市西區後驛街30號,23.4828427,120.4415476,後驛里,2016/8/1
10506(實價),華廈,嘉義市嘉義市後驛街1~30號,23.4,3房/2廳/2衛,3 /共6層,41.47,9.34,--,#NAME?,9.2,380萬,600台灣嘉義市西區後驛街30號,23.4828427,120.4415476,後驛里,2016/6/1
10505(實價),透天厝,嘉義市嘉義市後驛街91~120號,2.5,4房/2廳/4衛,1 /共4層,83.92,36.3,--,#NAME?,21.4,1800萬,600台灣嘉義市西區後驛街93號,23.4809755,120.4402244,後驛里,2016/5/1
10504(實價),透天厝,嘉義市嘉義市重慶二街148巷31~60號,22.2,4房/2廳/3衛,1 /共4層,56.88,24.77,--,#NAME?,8.6,490萬,600台灣嘉義市西區重慶二街212巷2-36號,23.4597532,120.4303715,紅瓦里,2016/4/1
10509(實價),透天厝,嘉義市嘉義市重慶二街235巷1~30號,39.9,1房/1廳/1衛,1 /共1層,14.55,27.83,--,#NAME?,15.5,225萬,600台灣嘉義市西區重慶二街242巷2號,23.4589114,120.4298393,紅瓦里,2016/9/1
10512(實價),套房,嘉義市嘉義市重慶路361~390號,23.2,1房/1廳/1衛,4 /共7層,9.88,1.59,--,#NAME?,6.9,68萬,600台灣嘉義市西區重慶路373號,23.4628796,120.4315962,福民里,2016/12/1
10509(實價),套房,嘉義市嘉義市重慶路361~390號,22.9,1房/1廳/1衛,7 /共7層,9.88,1.59,--,#NAME?,7.3,72萬,600台灣嘉義市西區重慶路373號,23.4628796,120.4315962,福民里,2016/9/1
10508(實價),套房,嘉義市嘉義市重慶路361~390號,22.8,1房/1廳/1衛,7 /共7層,7.96,1.03,--,#NAME?,8.8,70萬,600台灣嘉義市西區重慶路373號,23.4628796,120.4315962,福民里,2016/8/1
10507(實價),華廈,嘉義市嘉義市重慶路361~390號,22.8,1房/1廳/1衛,4 /共7層,10.97,1.79,--,#NAME?,5.7,63萬,600台灣嘉義市西區重慶路373號,23.4628796,120.4315962,福民里,2016/7/1
10503(實價),華廈,嘉義市嘉義市重慶路361~390號,22.4,1房/0廳/1衛,7 /共7層,9.43,1.36,--,#NAME?,5.3,50萬,600台灣嘉義市西區重慶路373號,23.4628796,120.4315962,福民里,2016/3/1
10502(實價),店面(店鋪),嘉義市嘉義市重慶路361~390號,22.3,3房/1廳/3衛,1 /共7層,67.56,13.23,--,#NAME?,10.7,725萬,600台灣嘉義市西區重慶路373號,23.4628796,120.4315962,福民里,2016/2/1
10508(實價),透天厝(含車位),嘉義市嘉義市重興街31~60號,0.8,3房/3廳/5衛,1 /共4層,98.24,36.91,--,#NAME?,21.4,2100萬,600台灣嘉義市西區重興街29-33號,23.4876348,120.4415647,重興里,2016/8/1
10512(實價),透天厝,嘉義市嘉義市徐州三街31~60號,32,14房/1廳/11衛,1 /共3層,59.98,32.97,--,#NAME?,17,1020萬,600台灣嘉義市西區徐州三街60號,23.4667232,120.4371693,福民里,2016/12/1
10506(實價),透天厝,嘉義市嘉義市徐州三街31~60號,28.8,1房/1廳/1衛,1 /共1層,20.05,32.67,--,#NAME?,32.6,653萬,600台灣嘉義市西區徐州三街60號,23.4667232,120.4371693,福民里,2016/6/1
10507(實價),住宅大樓(含車位),嘉義市嘉義市興業西路331~360號,22.2,3房/1廳/2衛,8 /共12層,41.48,5.54,--,#NAME?,9.3,385萬,600台灣嘉義市西區徐州六街64號,23.4674791,120.4380159,福民里,2016/7/1
10510(實價),住宅大樓(含車位),嘉義市嘉義市泰山一街31~60號,21.8,3房/2廳/2衛,7 /共14層,43.1,5.25,--,#NAME?,8.2,355萬,600台灣嘉義市西區泰山一街60號,23.4852749,120.425294,福安里,2016/10/1
10507(實價),住宅大樓(含車位),嘉義市嘉義市泰山一街31~60號,21.6,3房/2廳/2衛,0 /共14層,43.1,5.25,--,#NAME?,10,430萬,600台灣嘉義市西區泰山一街60號,23.4852749,120.425294,福安里,2016/7/1
10512(實價),華廈(含車位),嘉義市嘉義市泰山三街61~90號,18.6,3房/2廳/2衛,1 /共6層,36,7.95,--,#NAME?,8.6,308萬,600台灣嘉義市西區泰山三街31號,23.4858152,120.4258713,福安里,2016/12/1
10511(實價),透天厝,嘉義市嘉義市泰山三街31~60號,2.3,5房/2廳/5衛,1 /共4層,67.27,33.58,--,#NAME?,19,1280萬,600台灣嘉義市西區泰山三街31號,23.4858262,120.4260269,福安里,2016/11/1
10506(實價),透天厝,嘉義市嘉義市泰山三街31~60號,1.9,3房/3廳/4衛,1 /共4層,67.45,33.58,--,#NAME?,18.8,1270萬,600台灣嘉義市西區泰山三街31號,23.4858262,120.4260269,福安里,2016/6/1
10506(實價),透天厝,嘉義市嘉義市泰山三街31~60號,10.9,4房/2廳/3衛,1 /共3層,56.96,29.46,--,#NAME?,8.8,500萬,600台灣嘉義市西區泰山三街31號,23.4858262,120.4260269,福安里,2016/6/1
10505(實價),華廈(含車位),嘉義市嘉義市泰山三街31~60號,22.8,3房/2廳/2衛,6 /共7層,43.87,6.65,--,#NAME?,8,351萬,600台灣嘉義市西區泰山三街31號,23.4858262,120.4260269,福安里,2016/5/1
10510(實價),華廈,嘉義市嘉義市泰瑞二街61~90號,24.2,3房/2廳/2衛,6 /共7層,36.75,6.59,--,#NAME?,8.3,306萬,600台灣嘉義市西區泰山三街70號,23.4857978,120.4256421,福安里,2016/10/1
10507(實價),華廈,嘉義市嘉義市泰瑞二街61~90號,23.9,3房/2廳/2衛,6 /共7層,36.75,6.59,--,#NAME?,8.7,320萬,600台灣嘉義市西區泰山三街70號,23.4857978,120.4256421,福安里,2016/7/1
10511(實價),店面(店鋪)(含車位),嘉義市嘉義市泰瑞一街31~60號,23.3,4房/2廳/2衛,1 /共7層,59.39,10.74,--,#NAME?,8.4,498萬,600台灣嘉義市西區泰瑞一街33號,23.4836569,120.4263621,福安里,2016/11/1
10510(實價),華廈,嘉義市嘉義市泰瑞一街31~60號,21.3,2房/1廳/2衛,4 /共7層,42.86,7.18,--,#NAME?,7.9,340萬,600台灣嘉義市西區泰瑞一街33號,23.4836569,120.4263621,福安里,2016/10/1
10506(實價),華廈,嘉義市嘉義市泰瑞一街61~90號,22.8,3房/2廳/2衛,4 /共7層,37.54,6.75,--,#NAME?,8.5,320萬,600台灣嘉義市西區泰瑞一街48號,23.4838433,120.4257913,福安里,2016/6/1
10509(實價),住宅大樓,嘉義市嘉義市泰瑞二街31~60號,21.8,3房/2廳/2衛,1 /共14層,82.69,10.18,--,#NAME?,6.7,550萬,600台灣嘉義市西區泰瑞二街60號,23.4856156,120.4257896,福安里,2016/9/1
10512(實價),透天厝,嘉義市嘉義市泰瑞三街31~60號,10.1,4房/1廳/4衛,1 /共4層,58.39,26.02,--,#NAME?,14.6,850萬,600台灣嘉義市西區泰瑞三街60號,23.4843054,120.4261484,福安里,2016/12/1
10501(實價),透天厝,嘉義市嘉義市海口寮路122巷1~30號,21.8,4房/2廳/3衛,1 /共3層,48.89,26.62,--,#NAME?,9.3,455萬,600台灣嘉義市西區海口寮路32號,23.496386,120.4325845,北新里,2016/1/1
10506(實價),透天厝,嘉義市嘉義市海口寮路91~120號,22.2,6房/2廳/4衛,1 /共4層,47.3,20.27,--,#NAME?,13.1,618萬,600台灣嘉義市西區海口寮路91號,23.4970252,120.4317605,北新里,2016/6/1
10504(實價),透天厝(含車位),嘉義市嘉義市高鐵大道22巷1~30號,3.6,4房/2廳/3衛,1 /共3層,52.02,31.58,--,#NAME?,16,832萬,600台灣嘉義市西區高鐵大道22巷31號,23.4774404,120.4318332,福全里,2016/4/1
10504(實價),透天厝,嘉義市嘉義市國安二街1~30號,0.4,5房/2廳/5衛,1 /共4層,87.42,43.56,--,#NAME?,21.5,1880萬,600台灣嘉義市西區國安二街30號,23.4896037,120.4295681,保福里,2016/4/1
10507(實價),華廈,嘉義市嘉義市國安三街1~30號,23.5,3房/2廳/2衛,5 /共7層,41.06,7.34,--,#NAME?,10,410萬,600台灣嘉義市西區國安三街9號,23.4900374,120.4294401,保福里,2016/7/1
10505(實價),店面(店鋪),嘉義市嘉義市國安三街1~30號,20.4,4房/2廳/4衛,1 /共5層,86.16,23.29,--,#NAME?,9.1,780萬,600台灣嘉義市西區國安三街9號,23.4900374,120.4294401,保福里,2016/5/1
10502(實價),華廈(含車位),嘉義市嘉義市國安三街1~30號,23.1,3房/2廳/2衛,5 /共7層,34.88,6.42,--,#NAME?,10,350萬,600台灣嘉義市西區國安三街9號,23.4900374,120.4294401,保福里,2016/2/1
10501(實價),華廈(含車位),嘉義市嘉義市國安三街1~30號,23,3房/2廳/2衛,3 /共7層,41.17,7.34,--,#NAME?,8.7,360萬,600台灣嘉義市西區國安三街9號,23.4900374,120.4294401,保福里,2016/1/1
10509(實價),住宅大樓,嘉義市嘉義市國治街31~60號,22.8,0房/0廳/0衛,1 /共12層,49.98,6.36,--,#NAME?,7.4,370萬,600台灣嘉義市西區國治街27號,23.4879329,120.429638,保福里,2016/9/1
10512(實價),住宅大樓,嘉義市嘉義市國治街1~30號,23,3房/2廳/2衛,11 /共12層,40.14,5.1,--,#NAME?,11.5,460萬,600台灣嘉義市西區國治街30號,23.4877119,120.429749,保福里,2016/12/1
10512(實價),住宅大樓,嘉義市嘉義市國治街1~30號,23,3房/2廳/2衛,11 /共12層,37.3,4.93,--,#NAME?,9.2,342萬,600台灣嘉義市西區國治街30號,23.4877119,120.429749,保福里,2016/12/1
10509(實價),住宅大樓(含車位),嘉義市嘉義市國治街1~30號,22.8,3房/2廳/2衛,11 /共12層,38.54,5.43,--,#NAME?,11.1,428萬,600台灣嘉義市西區國治街30號,23.4877119,120.429749,保福里,2016/9/1
10503(實價),透天厝,嘉義市嘉義市國治街1~30號,1.7,5房/3廳/7衛,1 /共5層,92.61,26.32,--,#NAME?,18.1,1680萬,600台灣嘉義市西區國治街30號,23.4877119,120.429749,保福里,2016/3/1
10502(實價),透天厝,嘉義市嘉義市國治街1~30號,1.6,6房/2廳/7衛,1 /共5層,129.55,49.91,--,#NAME?,19.5,2530萬,600台灣嘉義市西區國治街30號,23.4877119,120.429749,保福里,2016/2/1
