年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street,date
10410(實價),套房,嘉義市嘉義市安和街31~60號,22,1房/1廳/1衛,6 /共6層,13.69,2.82,--,#NAME?,10.2,140萬,600台灣嘉義市東區安和街31號,23.475988,120.4583987,朝陽里,2015/10/1
10410(實價),住宅大樓,嘉義市嘉義市保建街31~60號,22.3,2房/2廳/2衛,1 /共12層,24.52,4.55,--,#NAME?,10.2,250萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市興仁街10巷1~30號,22.9,4房/1廳/3衛,1 /共4層,43.97,21.18,--,#NAME?,10.2,450萬,600台灣嘉義市東區興仁街10巷30號,23.4571039,120.4641799,興仁里,2015/10/1
10410(實價),住宅大樓,嘉義市嘉義市德明路61~90號,20.2,3房/2廳/2衛,11 /共19層,41.16,3.52,--,#NAME?,10.4,428萬,600台灣嘉義市西區德明路90號,23.4814836,120.4320387,福全里,2015/10/1
10410(實價),華廈(含車位),嘉義市嘉義市公明路361~390號,20.3,4房/1廳/2衛,3 /共8層,52.1,5.51,--,#NAME?,10.6,550萬,600台灣嘉義市東區公明路390號,23.4799916,120.4508186,中央里,2015/10/1
10410(實價),住宅大樓,嘉義市嘉義市保建街31~60號,22.3,3房/2廳/2衛,7 /共12層,34.02,5.79,--,#NAME?,10.6,360萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2015/10/1
10410(實價),華廈(含車位),嘉義市嘉義市自強街195巷31~60號,20,3房/2廳/2衛,5 /共7層,36.24,6.57,--,#NAME?,10.8,390萬,600台灣嘉義市西區自強街195巷27號,23.464458,120.4203273,劉厝里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市育英里20鄰國華街31~60號,43.5,4房/2廳/4衛,1 /共2層,21.89,17.7,--,#NAME?,10,220萬,600台灣嘉義市西區國華街60號,23.4735143,120.4492937,育英里,2015/10/1
10410(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.6,3房/1廳/2衛,10 /共22層,36.28,4.38,--,#NAME?,10,363萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2015/10/1
10410(實價),住宅大樓,嘉義市嘉義市彌陀路121~150號,19.6,2房/2廳/1衛,8 /共20層,26.8,2.14,--,#NAME?,10,268萬,600台灣嘉義市東區彌陀路121號,23.4666592,120.4667133,芳草里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市中央第二商場1~30號,43.6,4房/2廳/1衛,1 /共3層,35.34,12.4,--,#NAME?,11.3,400萬,600台灣嘉義市西區中央第二商場,23.4783996,120.4492603,文化里,2015/10/1
10410(實價),華廈,嘉義市嘉義市中山路481~510號,32.2,2房/2廳/2衛,7 /共8層,55.99,7.83,--,#NAME?,11.6,650萬,600台灣嘉義市西區中山路471-495號,23.4795113,120.4454144,番社里,2015/10/1
10410(實價),住宅大樓,嘉義市嘉義市友愛路481~510號,15.9,3房/1廳/2衛,8 /共12層,30.93,3.48,--,#NAME?,11.6,358萬,600台灣嘉義市西區友愛路510號,23.4886401,120.4349389,保安里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市建成街67巷31~60號,43.3,2房/1廳/1衛,1 /共2層,21.17,18.15,--,#NAME?,11.8,250萬,600台灣嘉義市西區建成街67巷6號,23.4711543,120.4407507,垂楊里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市圓福街118巷2弄1~30號,25.7,6房/3廳/4衛,1 /共4層,72.28,32.37,--,#NAME?,11.8,850萬,600台灣嘉義市東區圓福街118巷2弄13號,23.4885451,120.4664575,王田里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市建成街22巷1~30號,39.1,4房/2廳/3衛,1 /共3層,36.27,18.76,--,#NAME?,11.9,433萬,600台灣嘉義市西區建成街22巷25號,23.4722682,120.4412455,垂楊里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市國聖一街1~30號,21.8,6房/2廳/2衛,1 /共4層,78.03,27.83,--,#NAME?,11.9,930萬,600台灣嘉義市西區國聖一街29號,23.4856137,120.429261,保福里,2015/10/1
10410(實價),華廈,嘉義市嘉義市文雅街116巷1~30號,19.3,3房/2廳/2衛,7 /共9層,30.31,4.93,--,#NAME?,12.1,368萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市育人路241~270號,19.6,4房/2廳/3衛,1 /共3層,48.8,27.48,--,#NAME?,12.5,610萬,600台灣嘉義市西區育人路213-315號,23.4728882,120.4151977,港坪里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市自強街103巷31~60號,12.8,4房/3廳/4衛,1 /共3層,56.39,28.76,--,#NAME?,12.7,715萬,600台灣嘉義市西區自強街31號,23.464875,120.423895,劉厝里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市安和街197巷1~30號,22.3,4房/2廳/4衛,1 /共4層,51.67,22.69,--,#NAME?,12,620萬,600台灣嘉義市東區安和街197巷16號,23.4841527,120.4567476,林森里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市軍輝路114巷1~30號,31.9,3房/2廳/2衛,1 /共2層,29.5,22.69,--,#NAME?,13.1,385萬,600台灣嘉義市東區軍輝路91巷1號,23.4560228,120.4618719,興仁里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市大溪路465巷31~60號,9.8,4房/3廳/3衛,1 /共3層,45.35,33.21,--,#NAME?,13.2,600萬,600台灣嘉義市西區大溪路21號,23.4805631,120.4050576,大溪里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市海口寮路91~120號,1.4,5房/2廳/5衛,1 /共3層,70.27,33.28,--,#NAME?,13.2,925萬,600台灣嘉義市西區海口寮路91號,23.4970252,120.4317605,北新里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市自強街31~60號,24.8,6房/2廳/4衛,1 /共4層,63.11,26.02,--,#NAME?,13.4,845萬,600台灣嘉義市西區自強街31號,23.464875,120.423895,劉厝里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市北榮街121~150號,21.9,6房/1廳/4衛,1 /共5層,65.33,13.92,--,#NAME?,13.7,895萬,600台灣嘉義市西區北榮街78-82號,23.4807719,120.4478229,國華里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市五福街20巷23弄31~60號,33.8,6房/2廳/4衛,1 /共2層,35.79,25.71,--,#NAME?,13.7,490萬,600台灣嘉義市東區五福街20巷21號,23.4871932,120.469118,王田里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市安樂街86巷1~30號,46.9,3房/2廳/2衛,1 /共2層,26.71,18.57,--,#NAME?,13.7,365萬,600台灣嘉義市東區安樂街30號,23.4833003,120.4620041,中山里,2015/10/1
10410(實價),華廈,嘉義市嘉義市圓福街1~30號,23.2,2房/1廳/2衛,1 /共10層,18.33,3.88,--,#NAME?,13.9,255萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,王田里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市大雅路二段234巷1~30號,14,5房/2廳/3衛,1 /共4層,73.04,30.14,--,#NAME?,14.6,1065萬,600台灣嘉義市東區大雅路二段234巷14號,23.4782987,120.4738873,長竹里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市大業街31~60號,32.9,4房/2廳/3衛,1 /共3層,42.53,22.69,--,#NAME?,14.6,622萬,600台灣嘉義市東區大業街48號,23.4630787,120.4542706,安業里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市光正街31~60號,43.5,1房/1廳/1衛,1 /共1層,15.26,33.58,--,#NAME?,14.7,224萬,600台灣嘉義市東區光正街25號,23.4675718,120.4690616,蘭潭里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市保安一路391~420號,24.8,6房/2廳/5衛,1 /共3層,54.28,29.34,--,#NAME?,14,760萬,600台灣嘉義市西區保安一路420號,23.4902894,120.4309945,保安里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市南田路1~30號,44.2,3房/2廳/2衛,1 /共2層,24.34,12.4,--,#NAME?,15.2,370萬,600台灣嘉義市東區南田路40號,23.4688613,120.4572537,芳安里,2015/10/1
10410(實價),住宅大樓,嘉義市嘉義市民權路1~30號,17.5,3房/1廳/2衛,11 /共16層,31.97,4.51,--,#NAME?,15.4,492萬,600台灣嘉義市東區民權路10-1號,23.484367,120.465974,王田里,2015/10/1
10410(實價),住宅大樓(含車位),嘉義市嘉義市民權路1~30號,17.5,3房/1廳/2衛,11 /共16層,57.03,7.01,15.71,#NAME?,15.4,877萬,600台灣嘉義市東區民權路10-1號,23.484367,120.465974,王田里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市五福街61~90號,16,5房/2廳/3衛,1 /共5層,24.34,11.22,--,#NAME?,15.6,380萬,600台灣嘉義市東區五福街90號,23.4876372,120.4708077,王田里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市芳安路337巷1~30號,36.9,4房/2廳/2衛,1 /共2層,28.68,20.87,--,#NAME?,15.9,455萬,600台灣嘉義市東區芳安路337巷2-8號,23.4679212,120.4562516,安業里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市大富一街31~60號,9.6,3房/3廳/2衛,1 /共4層,62.1,38.51,--,#NAME?,15,930萬,600台灣嘉義市西區大富一街60號,23.4620908,120.4157026,劉厝里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市五福街20巷25弄1~30號,38.5,3房/2廳/2衛,1 /共2層,26.61,18.15,--,#NAME?,15,400萬,600台灣嘉義市東區五福街20巷25弄29號,23.4870713,120.4696249,王田里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市上海路241~270號,22,4房/2廳/3衛,1 /共4層,80.01,29.04,--,#NAME?,16.3,1308萬,600台灣嘉義市西區上海路239號,23.4678092,120.4337264,車店里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.9,0房/0廳/0衛,1 /共4層,57.04,26.34,--,#NAME?,16.5,940萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市光彩街511~540號,6.8,3房/2廳/3衛,1 /共3層,35.79,15.43,--,#NAME?,16.8,603萬,600台灣嘉義市西區光彩街491號,23.4778275,120.4457525,西榮里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市永吉三街31~60號,1,6房/3廳/5衛,1 /共3層,62.23,48.7,--,#NAME?,16.9,1050萬,600台灣嘉義市西區永吉三街31號,23.4917574,120.437275,保生里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市杭州四街61~90號,30.7,4房/3廳/4衛,1 /共2層,40.27,38.8,--,#NAME?,16.9,680萬,600台灣嘉義市西區杭州四街42號,23.4672318,120.4450469,美源里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市文雅街1巷1~30號,11.4,5房/2廳/5衛,1 /共5層,74.88,28.44,--,#NAME?,16,1200萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,50.36,30.61,--,#NAME?,17.3,870萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里,2015/10/1
10410(實價),店面(店鋪),嘉義市嘉義市世賢路四段421~450號,1.5,4房/2廳/5衛,1 /共5層,72.75,33.39,--,#NAME?,17.6,1280萬,600台灣嘉義市西區阿里山公路412號,23.4639062,120.4505986,美源里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市吳鳳南路224巷31~60號,44,3房/2廳/2衛,1 /共2層,24.42,17.24,--,#NAME?,17.6,430萬,600台灣嘉義市西區嘉義,23.4800663,120.4491054,,2015/10/1
10410(實價),透天厝,嘉義市嘉義市新生路386巷1~30號,38.4,4房/3廳/2衛,1 /共2層,35.31,31.16,--,#NAME?,17.8,630萬,600台灣嘉義市東區Y崗,23.4858515,120.4604334,太平里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市永安街390巷1~30號,43,2房/1廳/2衛,1 /共2層,20.23,17.55,--,#NAME?,17.8,360萬,600台灣嘉義市東區永安街30號,23.4711037,120.4516251,豐年里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市安東三街1~30號,29,4房/2廳/2衛,1 /共2層,29.58,24.5,--,#NAME?,17.9,530萬,600台灣嘉義市西區安東三街3號,23.4923246,120.4342712,保生里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市圳頭里5鄰盧厝91~120號,33.8,4房/2廳/2衛,1 /共2層,31.99,25.11,--,#NAME?,18.1,580萬,600台灣嘉義市東區盧義路,23.4925082,120.4836651,圳頭里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市民生南路135巷1~30號,48.1,3房/2廳/2衛,1 /共2層,20.74,16.94,--,#NAME?,18.3,380萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市嘉南街61~90號,35.9,4房/2廳/3衛,1 /共2層,21.85,19.66,--,#NAME?,18.3,399萬,600台灣嘉義市東區嘉南街83號,23.4923343,120.4549139,仁義里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市新民路499巷1~30號,34.9,4房/2廳/2衛,1 /共2層,24.97,21.48,--,#NAME?,18.4,460萬,600台灣嘉義市西區新民路464-1號,23.4610542,120.4409805,光路里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市東義路156巷1弄1~30號,5.9,5房/2廳/6衛,1 /共3層,83.01,65.64,--,#NAME?,19.1,1588萬,600台灣嘉義市東區東義路156巷35弄30號,23.4953961,120.4709181,後庄里,2015/10/1
10410(實價),店面(店鋪),嘉義市嘉義市國聖一街31~60號,33.4,3房/2廳/3衛,1 /共2層,30.14,24.5,--,#NAME?,19.2,580萬,600台灣嘉義市西區國聖一街33號,23.4855958,120.4290798,保福里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市光仁街61~90號,3.7,4房/1廳/3衛,1 /共4層,73.95,31.76,--,#NAME?,19.6,1450萬,600台灣嘉義市東區光仁街32號,23.4698966,120.4684025,短竹里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市徐州六街1~30號,31.5,5房/2廳/2衛,1 /共3層,53.44,29.04,--,#NAME?,19.8,1060萬,600台灣嘉義市西區徐州六街40-42號,23.4668647,120.4380083,福民里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市國聖一街31~60號,33.4,4房/2廳/3衛,1 /共2層,30.14,24.2,--,#NAME?,19.8,598萬,600台灣嘉義市西區國聖一街33號,23.4855958,120.4290798,保福里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市博愛路二段62巷1~30號,52.8,2房/1廳/1衛,1 /共1層,11.23,14.52,--,#NAME?,19,213萬,600台灣嘉義市西區博愛路二段39號,23.4832422,120.4412164,後驛里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市日新街113巷1~30號,1.6,7房/2廳/5衛,1 /共4層,121.81,49.91,--,#NAME?,19,2320萬,600台灣嘉義市東區日新街1號,23.466713,120.4684457,短竹里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市國華街61~90號,8.2,4房/2廳/4衛,1 /共4層,73.15,28.13,--,#NAME?,20.5,1500萬,600台灣嘉義市西區國華街58號,23.4721909,120.449292,導明里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市義教街731巷31~60號,0.3,4房/2廳/5衛,1 /共3層,62.15,27.83,--,#NAME?,20.9,1300萬,600台灣嘉義市東區義教街731巷60號,23.4965168,120.4542076,義教里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市保安二路121~150號,35.9,3房/2廳/2衛,1 /共2層,37.57,28.74,--,#NAME?,21.6,810萬,600台灣嘉義市西區保安二路115-145號,23.4925434,120.438489,新厝里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市福州三街1~30號,0.8,5房/3廳/6衛,1 /共4層,99.92,40.84,--,#NAME?,21,2100萬,600台灣嘉義市西區福州三街42-46號,23.4627855,120.435309,福民里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市林森東路691巷91~120號,37.4,3房/2廳/2衛,1 /共1層,27.1,74.11,--,#NAME?,21,570萬,600台灣嘉義市東區林森東路91號,23.4869244,120.4563736,林森里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市國華街16巷31~60號,46.5,5房/1廳/3衛,1 /共2層,22.31,14.82,--,#NAME?,22.2,495萬,600台灣嘉義市西區國華街16巷31號,23.470536,120.45107,育英里,2015/10/1
10410(實價),店面(店鋪),嘉義市嘉義市新榮路61~90號,2.3,6房/2廳/3衛,1 /共4層,113.77,34.18,--,#NAME?,25.5,2900萬,600台灣嘉義市西區新榮路90號,23.4750262,120.444691,新富里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市光彩街61~90號,48.8,3房/2廳/2衛,1 /共3層,42.3,28.44,--,#NAME?,25.8,1090萬,600台灣嘉義市東區光彩街8-85號,23.4789315,120.4568904,華南里,2015/10/1
10410(實價),店面(店鋪),嘉義市嘉義市博愛路二段721~750號,3.9,6房/2廳/3衛,1 /共4層,65.65,31.33,--,#NAME?,25.9,1700萬,600台灣嘉義市西區博愛路二段736號,23.4678099,120.4274243,,2015/10/1
10410(實價),透天厝,嘉義市嘉義市永樂四街1~30號,1.8,4房/2廳/5衛,1 /共4層,71.27,38.42,--,#NAME?,26.1,1858萬,600台灣嘉義市西區永樂四街11號,23.4752745,120.423045,港坪里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市永安街15巷1~30號,45.9,3房/2廳/2衛,1 /共2層,25.05,23.9,--,#NAME?,27.9,700萬,600台灣嘉義市東區永安街30號,23.4711037,120.4516251,豐年里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市文華街67巷1~30號,57.7,3房/2廳/1衛,1 /共1層,32.3,124.33,--,#NAME?,28.8,930萬,600台灣嘉義市西區文華街1號,23.487388,120.447165,北榮里,2015/10/1
10410(實價),店面(店鋪),嘉義市嘉義市文化路297巷1~30號,0,5房/4廳/7衛,1 /共5層,110.91,32.56,--,#NAME?,28.9,3200萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2015/10/1
10410(實價),套房,嘉義市嘉義市小雅路181~210號,22.3,1房/1廳/1衛,7 /共16層,20.59,2.45,--,#NAME?,3.9,80萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市林森東路601~630號,46.3,2房/1廳/1衛,1 /共1層,16.37,91.05,--,#NAME?,31.2,510萬,600台灣嘉義市東區林森東路601號,23.49251,120.476851,後庄里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市民權路31~60號,0.6,6房/2廳/5衛,1 /共4層,105.21,54.45,--,#NAME?,33,3470萬,600台灣嘉義市東區民權路32號,23.4843151,120.4647076,王田里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市小雅路513巷31~60號,38.3,4房/2廳/2衛,1 /共2層,59.47,77.74,--,#NAME?,34,2020萬,600台灣嘉義市東區小雅路513巷24號,23.4763545,120.4685768,蘭潭里,2015/10/1
10410(實價),公寓,嘉義市嘉義市民生南路590巷61~90號,30.3,2房/2廳/1衛,2 /共5層,18.98,5.42,--,#NAME?,4.5,85萬,600台灣嘉義市西區民生南路63-69號,23.4719539,120.4470525,導明里,2015/10/1
10410(實價),公寓,嘉義市嘉義市吳鳳南路206巷1~30號,35,3房/2廳/2衛,4 /共5層,31.67,9.97,--,#NAME?,4.7,150萬,600台灣嘉義市東區吳鳳南路30號,23.4712666,120.4539625,豐年里,2015/10/1
10410(實價),公寓,嘉義市嘉義市民權路61~90號,35,2房/1廳/1衛,5 /共5層,18.46,7.99,--,#NAME?,4.9,90萬,600台灣嘉義市東區民權路90號,23.483832,120.4594724,中山里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市公明路151~180號,40.7,3房/2廳/2衛,1 /共3層,43.29,50.22,--,#NAME?,44.8,1940萬,600台灣嘉義市東區公明路147號,23.48013,120.4557083,東興里,2015/10/1
10410(實價),套房,嘉義市嘉義市中正路391~420號,19.6,1房/0廳/1衛,9 /共11層,13.84,0.57,--,#NAME?,4,55萬,600台灣嘉義市西區中正路383-399號,23.4788021,120.4495005,文化里,2015/10/1
10410(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.3,2房/1廳/1衛,4 /共16層,30.45,3.64,--,#NAME?,5.3,160萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里,2015/10/1
10410(實價),華廈(含車位),嘉義市嘉義市國揚四街1~30號,22.6,3房/2廳/2衛,5 /共6層,37.41,7.48,--,#NAME?,5.6,210萬,600台灣嘉義市西區國揚一街101號,23.4868788,120.4263032,福安里,2015/10/1
10410(實價),華廈,嘉義市嘉義市遠東街151~180號,22.4,3房/2廳/2衛,8 /共9層,34.79,3.71,--,#NAME?,5.7,200萬,600台灣嘉義市西區遠東街151號,23.4844444,120.4350668,竹圍里,2015/10/1
10410(實價),套房,嘉義市嘉義市小雅路181~210號,22.3,1房/0廳/1衛,9 /共16層,16.84,2.02,--,#NAME?,5.7,96萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市新民路416巷40弄1~30號,31.8,3房/1廳/2衛,1 /共2層,30.34,29.65,--,#NAME?,5.8,177萬,600台灣嘉義市西區新民路416巷40弄25號,23.4589851,120.440647,光路里,2015/10/1
10410(實價),華廈,嘉義市嘉義市五福街61~90號,22.9,3房/2廳/2衛,4 /共7層,34.36,7.2,--,#NAME?,5.8,200萬,600台灣嘉義市東區五福街90號,23.4876372,120.4708077,王田里,2015/10/1
10410(實價),公寓,嘉義市嘉義市宣信街241~270號,32.1,3房/2廳/1衛,4 /共5層,38.78,11.33,--,#NAME?,5.8,225萬,600台灣嘉義市東區宣信街252號,23.4688122,120.4604129,芳草里,2015/10/1
10410(實價),套房,嘉義市嘉義市小雅路181~210號,22.3,1房/1廳/1衛,5 /共16層,12.38,1.48,--,#NAME?,5.9,73萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里,2015/10/1
10410(實價),套房,嘉義市嘉義市杭州四街61~90號,26.8,1房/1廳/1衛,6 /共7層,15.64,3.39,--,#NAME?,6.1,95萬,600台灣嘉義市西區杭州四街42號,23.4672318,120.4450469,美源里,2015/10/1
10410(實價),套房,嘉義市嘉義市福州五街1~30號,23.1,1房/1廳/1衛,3 /共7層,13.07,1.89,--,#NAME?,6.1,80萬,600台灣嘉義市西區福州五街24號,23.4619784,120.4355941,福民里,2015/10/1
10410(實價),套房,嘉義市嘉義市小雅路331~360號,22.3,1房/0廳/1衛,12 /共12層,8.4,1.06,--,#NAME?,6.1,51萬,600台灣嘉義市東區小雅路250號,23.4745693,120.4736369,蘭潭里,2015/10/1
10410(實價),公寓,嘉義市嘉義市民生南路608巷151~180號,30.1,3房/2廳/1衛,3 /共5層,26.2,6.21,--,#NAME?,6.2,163萬,600台灣嘉義市西區民生南路608巷180號,23.4576694,120.4408412,獅子里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市林森東路269巷58弄1~30號,38.7,3房/2廳/2衛,1 /共2層,26.75,20.27,--,#NAME?,6.4,170萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里,2015/10/1
10410(實價),住宅大樓,嘉義市嘉義市義教街601~630號,21.3,3房/1廳/1衛,5 /共11層,34.39,5.25,--,#NAME?,6.5,225萬,600台灣嘉義市東區義教街601號,23.4983986,120.4573523,頂庄里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市荖藤里4鄰後厝仔1~30號,32.2,3房/2廳/3衛,1 /共2層,30.06,24.81,--,#NAME?,6.7,200萬,600台灣嘉義市東區後厝仔29-8號,23.508273,120.4404092,荖藤里,2015/10/1
10410(實價),店面(店鋪),嘉義市嘉義市國賢一街61~90號,23.3,4房/2廳/3衛,1 /共15層,50.41,6.08,--,#NAME?,6.8,345萬,600台灣嘉義市西區國賢一街70號,23.4845468,120.4287251,保福里,2015/10/1
10410(實價),華廈,嘉義市嘉義市雙竹街31~60號,21.9,4房/1廳/1衛,5 /共7層,35.11,6.86,--,#NAME?,6.8,240萬,600台灣嘉義市西區雙竹街12-48號,23.4849917,120.43881,竹圍里,2015/10/1
10410(實價),華廈,嘉義市嘉義市嘉北街97巷18弄1~30號,22.9,2房/1廳/1衛,2 /共7層,23.68,4.58,--,#NAME?,6.8,160萬,600台灣嘉義市東區嘉北街30號,23.4938508,120.4556015,仁義里,2015/10/1
10410(實價),公寓,嘉義市嘉義市博愛路一段492巷1~30號,27.3,3房/1廳/1衛,5 /共5層,33.2,9.05,--,#NAME?,6.9,230萬,600台灣嘉義市西區博愛路一段492巷34號,23.4862088,120.4421313,重興里,2015/10/1
10410(實價),住宅大樓,嘉義市嘉義市自由路481~510號,21.4,3房/2廳/2衛,9 /共16層,46.33,3.91,--,#NAME?,6,280萬,600台灣嘉義市西區自由路510號,23.4930581,120.4317377,保生里,2015/10/1
10410(實價),華廈,嘉義市嘉義市青年街121~150號,23.1,2房/1廳/1衛,8 /共9層,26.67,4.82,--,#NAME?,6,160萬,600台灣嘉義市西區青年街111號,23.4697284,120.4345887,車店里,2015/10/1
10410(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.3,3房/1廳/2衛,6 /共16層,35.28,4.21,--,#NAME?,6,210萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里,2015/10/1
10410(實價),公寓,嘉義市嘉義市林森東路269巷38弄1~30號,23,3房/2廳/2衛,5 /共5層,41.51,13.29,--,#NAME?,6,250萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里,2015/10/1
10410(實價),華廈,嘉義市嘉義市永福一街31~60號,24.5,3房/2廳/2衛,2 /共8層,39.28,5.34,--,#NAME?,7.1,280萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚?里,2015/10/1
10410(實價),住宅大樓(含車位),嘉義市嘉義市興村街61~90號,24.3,3房/1廳/2衛,12 /共15層,49.02,6.35,--,#NAME?,7.1,350萬,600台灣嘉義市東區興村街47號,23.4551162,120.4576823,興村里,2015/10/1
10410(實價),住宅大樓,嘉義市嘉義市友愛路571~600號,21.8,3房/2廳/2衛,4 /共12層,34.91,4.42,--,#NAME?,7.2,250萬,600台灣嘉義市西區友愛路569號,23.4904344,120.435872,保生里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市平等街91~120號,21.5,6房/2廳/2衛,1 /共4層,60.64,22.39,--,#NAME?,7.4,450萬,600台灣嘉義市西區平等街126號,23.4714332,120.435842,新西里,2015/10/1
10410(實價),公寓,嘉義市嘉義市東洋新?481~510號,32.3,2房/1廳/1衛,4 /共5層,20.3,6.59,--,#NAME?,7.4,150萬,600台灣嘉義市東區文雅街,23.4837986,120.487306,文雅里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市林森東路679巷31~60號,41.1,4房/2廳/1衛,1 /共2層,24.07,16.94,--,#NAME?,7.4,177萬,600台灣嘉義市東區林森東路60號,23.4867484,120.4566382,林森里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市重慶六街120巷1~30號,38.6,3房/2廳/2衛,1 /共1層,21.97,55.66,--,#NAME?,7.5,165萬,600台灣嘉義市西區重慶六街51號,23.4563253,120.4302859,紅瓦里,2015/10/1
10410(實價),透天厝,嘉義市嘉義市溪興街231巷24弄121~150號,26,3房/2廳/2衛,1 /共3層,61.14,40.54,--,#NAME?,7.5,460萬,600台灣嘉義市東區溪興街231巷24弄134號,23.4524599,120.4564852,興村里,2015/10/1
