年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street
10307(實價),透天厝,嘉義市嘉義市忠孝北街91~120號,2.2,5房/3廳/4衛,1 /共3層,49.14,27.53,--,--萬,11.8萬,580萬,600台灣嘉義市東區忠孝北街122號,23.5165961,120.4464509,荖藤里
10307(實價),透天厝,嘉義市嘉義市忠孝北街91~120號,2.2,4房/3廳/4衛,1 /共3層,52.76,26.32,--,--萬,11萬,580萬,600台灣嘉義市東區忠孝北街122號,23.5165961,120.4464509,荖藤里
10310(實價),透天厝,嘉義市嘉義市忠孝北街91~120號,2.4,4房/3廳/3衛,1 /共3層,50.9,26.92,--,--萬,13.7萬,698萬,600台灣嘉義市東區忠孝北街122號,23.5165961,120.4464509,荖藤里
10311(實價),透天厝(含車位),嘉義市嘉義市忠孝北街91~120號,2.5,4房/2廳/2衛,1 /共3層,52.76,26.32,--,--萬,10.7萬,565萬,600台灣嘉義市東區忠孝北街122號,23.5165961,120.4464509,荖藤里
10305(實價),透天厝,嘉義市嘉義市忠孝北街152巷1~30號,20.7,4房/2廳/2衛,1 /共5層,53.2,23.79,--,--萬,6萬,320萬,600台灣嘉義市東區忠孝北街152巷9號,23.516687,120.444942,荖藤里
10308(實價),透天厝,嘉義市嘉義市忠孝北街152巷1~30號,20.8,7房/1廳/6衛,1 /共5層,54.23,21.29,--,--萬,7.7萬,420萬,600台灣嘉義市東區忠孝北街152巷9號,23.516687,120.444942,荖藤里
10303(實價),公寓,嘉義市嘉義市忠孝路301~330號,25.3,3房/2廳/2衛,5 /共5層,35.03,10.2,--,--萬,5.4萬,190萬,600台灣嘉義市東區忠孝路106號,23.4913384,120.4531722,
10303(實價),公寓,嘉義市嘉義市忠孝路301~330號,25.3,3房/2廳/2衛,1 /共5層,45.7,13.18,--,--萬,7.9萬,360萬,600台灣嘉義市東區忠孝路106號,23.4913384,120.4531722,
10306(實價),店面(店鋪),嘉義市嘉義市忠孝路121~150號,26.9,4房/2廳/5衛,1 /共5層,93.97,17.08,--,--萬,12.2萬,1150萬,600台灣嘉義市東區忠孝路106號,23.4913384,120.4531722,
10308(實價),公寓,嘉義市嘉義市忠孝路301~330號,25.8,5房/2廳/3衛,3 /共5層,45.64,13.18,--,--萬,6.4萬,292萬,600台灣嘉義市東區忠孝路106號,23.4913384,120.4531722,
10311(實價),透天厝,嘉義市嘉義市忠孝路346巷1~30號,21.4,10房/2廳/10衛,1 /共4層,125.72,53.85,--,--萬,11.1萬,1398萬,600台灣嘉義市東區忠孝路346巷21號,23.4897738,120.4554494,林森里
10305(實價),透天厝,嘉義市嘉義市忠孝路181巷31~60號,46,0房/0廳/0衛,1 /共1層,8.25,15.43,--,--萬,6.7萬,55萬,600台灣嘉義市東區忠孝路39號,23.4779152,120.4545841,民族里
10308(實價),公寓,嘉義市嘉義市中庄里15鄰忠孝路511~540號,33.9,3房/2廳/1衛,4 /共4層,26.28,13.76,--,--萬,5.7萬,150萬,600台灣嘉義市東區忠孝路513號,23.4973957,120.4510026,中庄里
10303(實價),套房,嘉義市嘉義市忠孝路1~30號,23.3,1房/1廳/1衛,5 /共8層,8.93,1.09,--,--萬,7.5萬,67萬,600台灣嘉義市東區忠孝路522-1號,23.4939767,120.452811,仁義里
10308(實價),透天厝,嘉義市嘉義市忠孝路798巷15弄1~30號,6.2,5房/1廳/3衛,1 /共3層,56.95,40.18,--,--萬,11.3萬,642萬,600台灣嘉義市東區忠孝路522-1號,23.4939767,120.452811,仁義里
10311(實價),華廈,嘉義市嘉義市忠孝路571~600號,23.5,2房/1廳/1衛,5 /共10層,37.33,7.2,--,--萬,5萬,188萬,600台灣嘉義市東區忠孝路583號,23.5020163,120.4485322,後湖里
10311(實價),住宅大樓,嘉義市嘉義市忠孝路571~600號,23.5,4房/2廳/2衛,3 /共10層,43.02,8.49,--,--萬,6.4萬,275萬,600台灣嘉義市東區忠孝路583號,23.5020163,120.4485322,後湖里
10312(實價),店面(店鋪),嘉義市嘉義市忠孝路571~600號,23.6,4房/2廳/3衛,1 /共10層,38.03,7.61,--,--萬,9.3萬,352萬,600台灣嘉義市東區忠孝路583號,23.5020163,120.4485322,後湖里
10312(實價),住宅大樓,嘉義市嘉義市忠孝路571~600號,23.6,3房/2廳/2衛,5 /共10層,45.33,8.83,--,--萬,5.5萬,250萬,600台灣嘉義市東區忠孝路583號,23.5020163,120.4485322,後湖里
10301(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.3,3房/1廳/2衛,1 /共11層,32.24,4.52,--,--萬,8.1萬,260萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10301(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.3,2房/1廳/1衛,7 /共11層,10.74,1.69,--,--萬,5.7萬,61萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10301(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.3,2房/2廳/1衛,7 /共11層,31.98,4.8,--,--萬,7.2萬,230萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10302(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.3,1房/1廳/1衛,4 /共11層,9.82,3.95,--,--萬,9.5萬,93萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10302(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.3,1房/1廳/1衛,4 /共11層,10.76,1.69,--,--萬,8萬,86萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10302(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.3,3房/2廳/1衛,5 /共11層,30.57,4.8,--,--萬,6.6萬,203萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10302(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.3,2房/1廳/1衛,6 /共11層,14.5,2.26,--,--萬,9.7萬,140萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10303(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.4,4房/2廳/2衛,7 /共11層,26.8,4.24,--,--萬,7.5萬,200萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10303(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.4,3房/2廳/2衛,4 /共11層,34.94,5.36,--,--萬,7萬,245萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10303(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.4,3房/2廳/2衛,1 /共11層,37.89,6.21,--,--萬,9.3萬,353萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10303(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.4,4房/2廳/2衛,11 /共11層,30.57,4.8,--,--萬,10.3萬,315萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10304(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.5,1房/1廳/1衛,4 /共11層,14.5,2.26,--,--萬,7.6萬,110萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10304(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.5,3房/2廳/2衛,6 /共11層,30.57,4.8,--,--萬,7.2萬,220萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10304(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.5,3房/2廳/2衛,5 /共11層,30.57,4.8,--,--萬,10萬,305萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10304(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.5,3房/2廳/2衛,2 /共11層,37.41,5.93,--,--萬,6.1萬,230萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10304(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.5,2房/1廳/1衛,9 /共11層,10.67,1.69,--,--萬,9.1萬,97萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10304(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.5,2房/1廳/1衛,2 /共11層,21.47,4.52,--,--萬,7.5萬,160萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10306(實價),套房,嘉義市嘉義市忠孝路781~810號,18.7,1房/1廳/1衛,3 /共11層,14.35,2.26,--,--萬,10.5萬,150萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10307(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.8,3房/1廳/2衛,7 /共11層,30.57,4.8,--,--萬,7.7萬,235萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10308(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.8,2房/1廳/1衛,4 /共11層,12.92,1.69,--,--萬,10.1萬,130萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10308(實價),套房,嘉義市嘉義市忠孝路781~810號,18.8,1房/1廳/1衛,9 /共11層,14.44,1.69,--,--萬,7.6萬,110萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10308(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.8,3房/2廳/2衛,8 /共11層,33.78,5.36,--,--萬,7萬,235萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10309(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,18.9,1房/1廳/1衛,6 /共11層,13.28,1.69,--,--萬,11.3萬,150萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10310(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19,1房/1廳/1衛,3 /共11層,13.92,1.41,--,--萬,9.3萬,130萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10310(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19,3房/2廳/2衛,2 /共11層,37.41,5.93,--,--萬,8萬,300萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10310(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19,2房/1廳/1衛,3 /共11層,29.8,4.8,--,--萬,7.5萬,225萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10311(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19.1,2房/1廳/1衛,4 /共11層,27.96,4.52,--,--萬,6.9萬,192萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10311(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19.1,2房/1廳/1衛,11 /共11層,30.57,4.52,--,--萬,11.8萬,360萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10304(實價),透天厝,嘉義市嘉義市東義路105巷1~30號,28.3,4房/2廳/2衛,1 /共2層,44.38,30.25,--,--萬,13.1萬,580萬,600台灣嘉義市東區東義路105巷1號,23.494601,120.469227,後庄里
10301(實價),透天厝,嘉義市嘉義市東義路323巷1~30號,22.6,0房/0廳/0衛,1 /共3層,60.21,235.65,--,--萬,5.1萬,310萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10302(實價),透天厝,嘉義市嘉義市東義路48巷1~30號,37,4房/1廳/2衛,1 /共2層,27.45,22.99,--,--萬,10.2萬,280萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10305(實價),透天厝,嘉義市嘉義市東義路214巷2弄1~30號,24.9,4房/2廳/2衛,1 /共2層,34.34,79.86,--,--萬,13.4萬,460萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10309(實價),透天厝,嘉義市嘉義市東義路109巷1~30號,0.1,5房/3廳/6衛,1 /共4層,97.16,48.58,--,--萬,13.1萬,1268萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10309(實價),透天厝,嘉義市嘉義市東義路109巷1~30號,0.1,5房/3廳/6衛,1 /共3層,63.77,34,--,--萬,14.6萬,930萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10309(實價),透天厝,嘉義市嘉義市東義路109巷1~30號,0.1,5房/3廳/6衛,1 /共3層,63.77,34,--,--萬,14.4萬,920萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10311(實價),透天厝,嘉義市嘉義市東義路109巷1~30號,0.1,5房/3廳/5衛,1 /共3層,75.33,36.3,--,--萬,14.6萬,1100萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10311(實價),透天厝,嘉義市嘉義市東義路109巷1~30號,0.1,4房/3廳/5衛,1 /共3層,64.91,31.46,--,--萬,13.6萬,880萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10311(實價),透天厝,嘉義市嘉義市東義路109巷1~30號,0.1,4房/3廳/5衛,1 /共3層,61.92,41.14,--,--萬,15.5萬,960萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10311(實價),透天厝,嘉義市嘉義市東義路109巷1~30號,0.1,4房/3廳/5衛,1 /共3層,61.33,28.13,--,--萬,13萬,800萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10304(實價),透天厝,嘉義市嘉義市東義路156巷31~60號,18.7,5房/2廳/4衛,1 /共4層,65.09,25.99,--,--萬,9.2萬,600萬,600台灣嘉義市東區東義路156巷31號,23.4948602,120.4706728,後庄里
10303(實價),透天厝,嘉義市嘉義市東義路156巷35弄1~30號,36.1,4房/4廳/3衛,1 /共2層,26.78,22.69,--,--萬,14.9萬,400萬,600台灣嘉義市東區東義路156巷35弄30號,23.4953961,120.4709181,後庄里
10308(實價),透天厝,嘉義市嘉義市東義路156巷35弄1~30號,36.5,4房/2廳/2衛,1 /共2層,26.78,22.69,--,--萬,14.7萬,393萬,600台灣嘉義市東區東義路156巷35弄30號,23.4953961,120.4709181,後庄里
10303(實價),透天厝,嘉義市嘉義市東義路151~180號,17.7,4房/3廳/4衛,1 /共4層,48.5,26.32,--,--萬,11.3萬,550萬,600台灣嘉義市東區東義路180號,23.4958295,120.4692485,後庄里
10304(實價),透天厝,嘉義市嘉義市東義路1~30號,38.4,3房/1廳/1衛,1 /共2層,28.09,19.36,--,--萬,14.2萬,398萬,600台灣嘉義市東區東義路1號,23.491339,120.467834,新店里
10304(實價),透天厝,嘉義市嘉義市東義路31~60號,37.2,3房/2廳/3衛,1 /共2層,31.1,21.17,--,--萬,16.7萬,520萬,600台灣嘉義市東區東義路31號,23.4920845,120.4679086,新店里
10305(實價),透天厝,嘉義市嘉義市東義路31~60號,37.3,3房/2廳/2衛,1 /共2層,29.99,19.97,--,--萬,13.3萬,400萬,600台灣嘉義市東區東義路31號,23.4920845,120.4679086,新店里
10303(實價),透天厝,嘉義市嘉義市林森西路7巷1~30號,54.3,1房/1廳/1衛,1 /共1層,10.53,21.17,--,--萬,22.1萬,232萬,600台灣嘉義市東區林森西路1號,23.4857906,120.4529263,北門里
10306(實價),套房,嘉義市嘉義市林森西路1~30號,30.4,1房/1廳/1衛,4 /共12層,13.69,1.25,--,--萬,6.8萬,93萬,600台灣嘉義市東區林森西路1號,23.4857906,120.4529263,北門里
10307(實價),住宅大樓,嘉義市嘉義市林森西路1~30號,30.5,3房/2廳/2衛,6 /共12層,33.23,3.78,--,--萬,8.4萬,280萬,600台灣嘉義市東區林森西路1號,23.4857906,120.4529263,北門里
10308(實價),套房,嘉義市嘉義市林森西路1~30號,30.6,1房/1廳/1衛,7 /共12層,7.39,0.85,--,--萬,5.5萬,41萬,600台灣嘉義市東區林森西路1號,23.4857906,120.4529263,北門里
10308(實價),住宅大樓,嘉義市嘉義市林森西路1~30號,30.6,3房/2廳/2衛,6 /共12層,33.23,3.78,--,--萬,9.3萬,310萬,600台灣嘉義市東區林森西路1號,23.4857906,120.4529263,北門里
10309(實價),套房,嘉義市嘉義市林森西路1~30號,30.7,1房/1廳/1衛,4 /共12層,11.9,1.21,--,--萬,6萬,72萬,600台灣嘉義市東區林森西路1號,23.4857906,120.4529263,北門里
10309(實價),住宅大樓,嘉義市嘉義市林森西路1~30號,30.7,1房/1廳/1衛,10 /共12層,10.95,0,--,--萬,2.3萬,25萬,600台灣嘉義市東區林森西路1號,23.4857906,120.4529263,北門里
10309(實價),住宅大樓,嘉義市嘉義市林森西路1~30號,30.7,2房/1廳/1衛,6 /共12層,22.58,2.55,--,--萬,6.4萬,145萬,600台灣嘉義市東區林森西路1號,23.4857906,120.4529263,北門里
10310(實價),套房,嘉義市嘉義市林森西路1~30號,30.8,1房/1廳/1衛,10 /共12層,8.75,0.8,--,--萬,7.1萬,62萬,600台灣嘉義市東區林森西路1號,23.4857906,120.4529263,北門里
10304(實價),透天厝,嘉義市嘉義市東區太平里15鄰林森東路163巷31~60號,34.5,3房/1廳/2衛,1 /共2層,37.39,35.09,--,--萬,12.6萬,470萬,600台灣嘉義市東區林森東路163巷60號,23.4885015,120.4607483,太平里
10304(實價),透天厝,嘉義市嘉義市東區太平里15鄰林森東路163巷31~60號,34.5,4房/1廳/2衛,1 /共2層,37.39,35.09,--,--萬,12.3萬,460萬,600台灣嘉義市東區林森東路163巷60號,23.4885015,120.4607483,太平里
10310(實價),透天厝,嘉義市嘉義市林森東路163巷31~60號,41.3,4房/2廳/3衛,1 /共2層,28.11,21.48,--,--萬,18.5萬,520萬,600台灣嘉義市東區林森東路163巷60號,23.4885015,120.4607483,太平里
10311(實價),透天厝,嘉義市嘉義市林森東路163巷31~60號,35.1,4房/1廳/3衛,1 /共2層,37.33,35.09,--,--萬,12.5萬,465萬,600台灣嘉義市東區林森東路163巷60號,23.4885015,120.4607483,太平里
10312(實價),透天厝,嘉義市嘉義市林森東路181~210號,33.3,4房/1廳/4衛,1 /共3層,50.29,19.36,--,--萬,13.9萬,700萬,600台灣嘉義市東區林森東路181號,23.4880461,120.461299,太平里
10312(實價),透天厝,嘉義市嘉義市林森東路181~210號,34.2,0房/0廳/0衛,1 /共2層,29.81,25.52,--,--萬,33.5萬,1000萬,600台灣嘉義市東區林森東路181號,23.4880461,120.461299,太平里
10305(實價),透天厝,嘉義市嘉義市林森東路269巷91~120號,39.6,3房/2廳/2衛,1 /共2層,26.39,18.45,--,--萬,8.9萬,235萬,600台灣嘉義市東區林森東路269巷120號,23.4915065,120.4645702,新店里
10303(實價),透天厝,嘉義市嘉義市林森東路684巷1~30號,24.4,3房/2廳/2衛,1 /共2層,39.16,23.14,--,--萬,8.6萬,335萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10303(實價),透天厝,嘉義市嘉義市林森東路269巷38弄1~30號,37.9,3房/2廳/2衛,1 /共2層,28.54,20.57,--,--萬,9.5萬,270萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10303(實價),透天厝,嘉義市嘉義市林森東路269巷38弄1~30號,26.5,4房/3廳/3衛,1 /共2層,45.05,31.76,--,--萬,17.5萬,790萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10304(實價),透天厝,嘉義市嘉義市文雅街175巷7弄1~30號,14.4,6房/3廳/5衛,1 /共4層,69.53,24.81,--,--萬,14.4萬,998萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10304(實價),華廈(含車位),嘉義市嘉義市林森東路105巷1~30號,20.7,2房/1廳/1衛,2 /共6層,21.08,4.61,--,--萬,10.4萬,220萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10305(實價),透天厝,嘉義市嘉義市後厝仔1~30號,22.8,5房/2廳/3衛,1 /共3層,58.03,39.02,--,--萬,8.1萬,470萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10306(實價),透天厝,嘉義市嘉義市林森東路163巷1~30號,25.5,5房/2廳/3衛,1 /共2層,41.33,45.38,--,--萬,21.3萬,880萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10306(實價),透天厝,嘉義市嘉義市林森東路691巷62弄1~30號,36.7,3房/1廳/1衛,1 /共1層,18.22,54.15,--,--萬,22.5萬,410萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10307(實價),透天厝,嘉義市嘉義市林森東路684巷2弄1~30號,38.8,3房/1廳/2衛,1 /共2層,23.46,21.17,--,--萬,18.3萬,430萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10307(實價),透天厝,嘉義市嘉義市林森東路366巷1~30號,--,3房/1廳/1衛,1 /共2層,21.73,14.82,--,--萬,5.8萬,126萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10307(實價),透天厝,嘉義市嘉義市林森東路820巷1~30號,8.6,3房/2廳/2衛,1 /共3層,53.58,30.88,--,--萬,17.3萬,925萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10308(實價),透天厝,嘉義市嘉義市林森東路269巷1~30號,40.4,3房/2廳/2衛,1 /共2層,26.57,18.75,--,--萬,19.6萬,520萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10308(實價),透天厝,嘉義市嘉義市林森東路617巷1~30號,26.6,4房/3廳/2衛,1 /共3層,32.17,18.45,--,--萬,16.4萬,526萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10309(實價),透天厝,嘉義市嘉義市林森東路684巷4弄1~30號,33.1,4房/2廳/3衛,1 /共2層,32.31,30.55,--,--萬,14.7萬,475萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10309(實價),透天厝,嘉義市嘉義市林森東路364巷15弄1~30號,37.6,3房/2廳/2衛,1 /共2層,26.91,20.87,--,--萬,10.4萬,280萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10309(實價),透天厝,嘉義市嘉義市林森東路269巷58弄1~30號,37.6,3房/2廳/3衛,1 /共2層,26.75,19.06,--,--萬,4.5萬,120萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10310(實價),透天厝,嘉義市嘉義市林森東路269巷38弄1~30號,38.5,4房/3廳/3衛,1 /共2層,28.54,20.57,--,--萬,20.3萬,580萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
