年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street
10206(實價),住宅大樓(含車位),嘉義市嘉義市新民路751~780號,18.5,5房/2廳/4衛,6 /共15層,217.28,20.4,--,#NAME?,5.8萬,1250萬,600台灣嘉義市西區新民路755號,23.4698902,120.4396623,致遠里
10206(實價),透天厝,嘉義市嘉義市自強里8鄰永安街511~540號,40.8,5房/2廳/2衛,1 /共2層,51.98,39.63,--,#NAME?,6.9萬,360萬,600台灣嘉義市西區新民路756巷525號,23.4696416,120.4412852,致遠里
10206(實價),公寓,嘉義市嘉義市新民路757巷1~30號,20.5,2房/1廳/1衛,5 /共5層,17.28,6.35,--,#NAME?,10.1萬,175萬,600台灣嘉義市西區新民路757巷22號,23.4699596,120.4390081,致遠里
10209(實價),公寓,嘉義市嘉義市新民路757巷1~30號,20.8,1房/0廳/1衛,4 /共5層,10.74,3.12,--,#NAME?,7.8萬,84萬,600台灣嘉義市西區新民路757巷22號,23.4699596,120.4390081,致遠里
10210(實價),公寓,嘉義市嘉義市新民路757巷1~30號,20.8,3房/2廳/2衛,1 /共5層,30.41,9.47,--,#NAME?,9.9萬,300萬,600台灣嘉義市西區新民路757巷22號,23.4699596,120.4390081,致遠里
10211(實價),套房,嘉義市嘉義市新民路757巷1~30號,20.9,1房/1廳/1衛,3 /共5層,11.97,3.47,--,#NAME?,10萬,120萬,600台灣嘉義市西區新民路757巷22號,23.4699596,120.4390081,致遠里
10204(實價),透天厝,嘉義市嘉義市新西街1~30號,45.3,2房/1廳/1衛,1 /共1層,15.22,13.61,--,#NAME?,9.3萬,141萬,600台灣嘉義市西區新西街7號,23.4720223,120.4368732,致遠里
10207(實價),透天厝,嘉義市嘉義市新西街1~30號,5.9,4房/3廳/3衛,1 /共4層,41.1,18.15,--,#NAME?,14.1萬,580萬,600台灣嘉義市西區新西街7號,23.4720223,120.4368732,致遠里
10201(實價),華廈,嘉義市嘉義市新建街31~60號,18.7,1房/0廳/1衛,2 /共7層,10.81,1.98,--,#NAME?,7.1萬,77萬,600台灣嘉義市西區新建街16號,23.468731,120.4387561,致遠里
10203(實價),華廈,嘉義市嘉義市新建街31~60號,18.8,1房/1廳/1衛,2 /共7層,12.71,2.32,--,#NAME?,6.8萬,86萬,600台灣嘉義市西區新建街16號,23.468731,120.4387561,致遠里
10207(實價),套房,嘉義市嘉義市新建街31~60號,19.2,1房/1廳/1衛,5 /共7層,13.67,2.49,--,#NAME?,5.5萬,75萬,600台灣嘉義市西區新建街16號,23.468731,120.4387561,致遠里
10210(實價),套房,嘉義市嘉義市新建街31~60號,19.4,1房/1廳/1衛,7 /共7層,9.9,1.8,--,#NAME?,7.2萬,71萬,600台灣嘉義市西區新建街16號,23.468731,120.4387561,致遠里
10210(實價),套房,嘉義市嘉義市新建街31~60號,19.4,1房/1廳/1衛,4 /共7層,13.67,2.49,--,#NAME?,5.7萬,77萬,600台灣嘉義市西區新建街16號,23.468731,120.4387561,致遠里
10211(實價),套房,嘉義市嘉義市新建街31~60號,19.5,1房/1廳/1衛,7 /共7層,11.41,2.1,--,#NAME?,6.3萬,72萬,600台灣嘉義市西區新建街16號,23.468731,120.4387561,致遠里
10206(實價),住宅大樓,嘉義市嘉義市新建街8巷1~30號,22.3,3房/2廳/2衛,6 /共11層,51.4,8.03,--,#NAME?,6.5萬,335萬,600台灣嘉義市西區新建街30號,23.4692478,120.4385538,致遠里
10208(實價),住宅大樓(含車位),嘉義市嘉義市新建街8巷1~30號,22.4,4房/2廳/2衛,4 /共11層,60.76,8.22,--,#NAME?,6.2萬,376萬,600台灣嘉義市西區新建街30號,23.4692478,120.4385538,致遠里
10208(實價),透天厝,嘉義市嘉義市新建街91巷1~30號,41.3,4房/2廳/3衛,1 /共2層,28.53,30.85,--,#NAME?,14萬,398萬,600台灣嘉義市西區新建街91巷51號,23.4699116,120.4371288,致遠里
10204(實價),透天厝,嘉義市嘉義市新建街91巷61~90號,37.4,4房/3廳/4衛,1 /共2層,33.52,27.53,--,#NAME?,16.1萬,539萬,600台灣嘉義市西區新建街91巷59號,23.4699438,120.4368789,致遠里
10212(實價),透天厝,嘉義市嘉義市西區新雅街1~30號,14,4房/3廳/4衛,1 /共4層,68.55,17.55,--,#NAME?,9萬,620萬,600台灣嘉義市西區新雅街12號,23.4723087,120.4362629,致遠里
10201(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,8.3,4房/2廳/2衛,6 /共14層,64.73,11.18,--,#NAME?,6.5萬,420萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10201(實價),住宅大樓,嘉義市嘉義市新榮路35巷1~30號,8.3,4房/1廳/2衛,9 /共14層,38.59,10.76,--,#NAME?,11.2萬,433萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10201(實價),住宅大樓,嘉義市嘉義市新榮路35巷1~30號,8.3,3房/2廳/2衛,8 /共14層,64.28,10.82,--,#NAME?,6.8萬,438萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10201(實價),透天厝,嘉義市嘉義市新榮路139巷1~30號,44.8,2房/2廳/1衛,1 /共2層,35.48,25.71,--,#NAME?,5.9萬,210萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10202(實價),住宅大樓(含車位),嘉義市嘉義市新榮路1~30號,8.3,3房/2廳/2衛,7 /共14層,28.06,13.96,--,#NAME?,14.2萬,398萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10203(實價),住宅大樓(含車位),嘉義市嘉義市新榮路1~30號,8.3,3房/2廳/2衛,5 /共14層,55.55,11.43,--,#NAME?,6.8萬,380萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10204(實價),住宅大樓,嘉義市嘉義市新榮路35巷1~30號,8.5,5房/0廳/5衛,2 /共14層,64,11.02,--,#NAME?,7.5萬,480萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10205(實價),住宅大樓(含車位),嘉義市嘉義市新榮路1~30號,8.5,3房/2廳/2衛,5 /共14層,55.55,11.43,--,#NAME?,7.6萬,420萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,西榮里
10205(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,8.6,4房/2廳/2衛,11 /共14層,63.61,10.93,--,#NAME?,7.7萬,490萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,西榮里
10205(實價),住宅大樓,嘉義市嘉義市新榮路35巷1~30號,8.6,4房/2廳/2衛,3 /共14層,62.64,10.76,--,#NAME?,5.9萬,370萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,西榮里
10206(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,8.7,4房/2廳/2衛,11 /共14層,62.81,10.76,--,#NAME?,7.8萬,490萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,西榮里
10206(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,8.7,4房/2廳/2衛,12 /共14層,38.59,10.93,--,#NAME?,11.9萬,460萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,西榮里
10206(實價),透天厝,嘉義市嘉義市新榮路139巷1~30號,45.2,4房/3廳/3衛,1 /共2層,35.48,25.71,--,#NAME?,11.8萬,420萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,西榮里
10206(實價),住宅大樓,嘉義市嘉義市新榮路1~30號,8.6,3房/2廳/2衛,2 /共14層,55.55,11.43,--,#NAME?,6.7萬,370萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,西榮里
10207(實價),住宅大樓,嘉義市嘉義市新榮路35巷1~30號,8.8,3房/2廳/2衛,8 /共14層,64.28,10.82,--,#NAME?,7.2萬,460萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,新富里
10207(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,8.8,4房/2廳/2衛,2 /共14層,64.01,10.78,--,#NAME?,6.6萬,420萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,新厝里
10207(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,8.8,4房/2廳/2衛,10 /共14層,62.81,10.76,--,#NAME?,7.3萬,460萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,福民里
10207(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,8.8,4房/2廳/2衛,14 /共14層,64.77,11.2,--,#NAME?,6.5萬,420萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,福民里
10207(實價),住宅大樓,嘉義市嘉義市新榮路35巷1~30號,8.8,3房/2廳/2衛,2 /共14層,63.17,10.85,--,#NAME?,7.3萬,460萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,福民里
10207(實價),住宅大樓,嘉義市嘉義市新榮路35巷1~30號,8.8,4房/2廳/2衛,10 /共14層,64,11.02,--,#NAME?,7.7萬,490萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,福民里
10207(實價),透天厝,嘉義市嘉義市新榮路83巷1~30號,44.8,3房/2廳/2衛,1 /共2層,26.67,17.55,--,#NAME?,7.5萬,200萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,福民里
10207(實價),住宅大樓(含車位),嘉義市嘉義市新榮路1~30號,8.8,3房/2廳/2衛,6 /共14層,59.05,13.96,--,#NAME?,6.8萬,400萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,福民里
10208(實價),住宅大樓,嘉義市嘉義市新榮路35巷1~30號,8.8,3房/2廳/2衛,11 /共14層,64.39,11.12,--,#NAME?,7.1萬,455萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,竹圍里
10208(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,8.8,4房/2廳/2衛,14 /共14層,64.28,10.82,--,#NAME?,7.6萬,490萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,福安里
10209(實價),住宅大樓,嘉義市嘉義市新榮路1~30號,8.8,3房/2廳/2衛,2 /共14層,55.55,11.43,--,#NAME?,6.8萬,380萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,福安里
10210(實價),住宅大樓,嘉義市嘉義市新榮路1~30號,8.9,3房/2廳/2衛,12 /共14層,55.55,11.43,--,#NAME?,8.8萬,490萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,福安里
10210(實價),住宅大樓,嘉義市嘉義市新榮路35巷1~30號,9,4房/2廳/2衛,6 /共14層,64.73,11.18,--,#NAME?,7.6萬,490萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,福安里
10210(實價),住宅大樓,嘉義市嘉義市新榮路35巷1~30號,9,4房/2廳/2衛,12 /共14層,64.39,11.12,--,#NAME?,7.1萬,460萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,福安里
10212(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,9.2,4房/2廳/2衛,14 /共14層,64.39,11.12,--,#NAME?,7.4萬,476萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,福安里
10202(實價),住宅大樓(含車位),嘉義市嘉義市新榮路211~240號,15.3,5房/2廳/3衛,12 /共12層,71.16,0,--,#NAME?,3.6萬,256萬,600台灣嘉義市西區新榮路207號,23.4761405,120.444407,福安里
10204(實價),住宅大樓,嘉義市嘉義市新榮路211~240號,15.4,3房/2廳/2衛,12 /共12層,34.73,3.63,--,#NAME?,9.8萬,339萬,600台灣嘉義市西區新榮路207號,23.4761405,120.444407,福安里
10204(實價),住宅大樓,嘉義市嘉義市新榮路211~240號,15.4,3房/2廳/1衛,7 /共12層,32.31,3.48,--,#NAME?,7.7萬,250萬,600台灣嘉義市西區新榮路207號,23.4761405,120.444407,福民里
10205(實價),住宅大樓(含車位),嘉義市嘉義市新榮路211~240號,15.5,2房/2廳/2衛,2 /共12層,36.02,3.48,--,#NAME?,8.3萬,300萬,600台灣嘉義市西區新榮路207號,23.4761405,120.444407,福民里
10206(實價),住宅大樓(含車位),嘉義市嘉義市新榮路211~240號,15.6,3房/1廳/2衛,3 /共12層,36.02,3.48,--,#NAME?,8.2萬,295萬,600台灣嘉義市西區新榮路207號,23.4761405,120.444407,福民里
10203(實價),套房,嘉義市嘉義市新榮路301~330號,19.3,1房/0廳/1衛,7 /共8層,8.88,1.48,--,#NAME?,8.1萬,71萬,600台灣嘉義市西區新榮路301號,23.4782794,120.4442146,車店里
10203(實價),透天厝,嘉義市嘉義市新榮路301~330號,52.9,2房/1廳/3衛,1 /共3層,91.58,55.66,--,#NAME?,20.5萬,1876萬,600台灣嘉義市西區新榮路301號,23.4782794,120.4442146,車店里
10204(實價),透天厝,嘉義市嘉義市新榮路61~90號,--,2房/2廳/1衛,1 /共1層,16.67,37.21,--,#NAME?,0萬,1100萬,600台灣嘉義市西區新榮路90號,23.4750262,120.444691,福全里
10212(實價),透天厝,嘉義市嘉義市新龍街2巷1~30號,4.8,3房/3廳/4衛,1 /共4層,53.91,22.08,--,#NAME?,12.2萬,658萬,600台灣嘉義市西區新龍街1號,23.4893277,120.442036,福全里
10201(實價),透天厝,嘉義市嘉義市溫州二街121~150號,0.4,5房/3廳/5衛,1 /共4層,64.55,28.43,--,#NAME?,17萬,1100萬,600台灣嘉義市西區溫州二街106號,23.4643282,120.4368017,福全里
10201(實價),透天厝,嘉義市嘉義市溫州二街121~150號,0.4,5房/3廳/5衛,1 /共4層,74.69,33.28,--,#NAME?,16.8萬,1258萬,600台灣嘉義市西區溫州二街106號,23.4643282,120.4368017,福全里
10202(實價),透天厝,嘉義市嘉義市溫州二街121~150號,0.5,5房/3廳/5衛,1 /共4層,64.55,28.43,--,#NAME?,16.3萬,1050萬,600台灣嘉義市西區溫州二街106號,23.4643282,120.4368017,福全里
10203(實價),透天厝,嘉義市嘉義市溫州二街121~150號,0.6,5房/3廳/5衛,1 /共4層,64.55,28.43,--,#NAME?,17萬,1100萬,600台灣嘉義市西區溫州二街106號,23.4643282,120.4368017,福全里
10203(實價),透天厝,嘉義市嘉義市溫州二街121~150號,0.6,5房/3廳/5衛,1 /共4層,65.26,29.04,--,#NAME?,16.6萬,1082萬,600台灣嘉義市西區溫州二街106號,23.4643282,120.4368017,福全里
10209(實價),套房,嘉義市嘉義市溫州二街91~120號,21.8,1房/1廳/1衛,6 /共6層,12.48,2.41,--,#NAME?,5.5萬,68萬,600台灣嘉義市西區溫州二街106號,23.4643282,120.4368017,福全里
10211(實價),透天厝,嘉義市嘉義市僑安街61~90號,3.8,5房/1廳/4衛,1 /共3層,53.52,33.28,--,#NAME?,14萬,750萬,600台灣嘉義市西區僑安街62號,23.4866823,120.4324928,福全里
10203(實價),透天厝,嘉義市嘉義市僑嘉一街39巷1~30號,38.5,4房/2廳/2衛,1 /共2層,30.91,27.23,--,#NAME?,9.5萬,295萬,600台灣嘉義市西區僑嘉一街1號,23.4790616,120.4274501,福全里
10203(實價),透天厝,嘉義市嘉義市僑嘉一街11巷1~30號,30.8,4房/1廳/2衛,1 /共3層,53.27,28.13,--,#NAME?,9.8萬,520萬,600台灣嘉義市西區僑嘉一街1號,23.4790616,120.4274501,福全里
10205(實價),透天厝,嘉義市嘉義市僑嘉一街11巷1~30號,32.5,4房/2廳/2衛,1 /共2層,24.91,19.66,--,#NAME?,13.2萬,330萬,600台灣嘉義市西區僑嘉一街1號,23.4790616,120.4274501,福全里
10205(實價),透天厝,嘉義市嘉義市僑嘉一街11巷1~30號,32.5,3房/2廳/2衛,1 /共2層,24.19,19.06,--,#NAME?,13.4萬,325萬,600台灣嘉義市西區僑嘉一街1號,23.4790616,120.4274501,福民里
10206(實價),透天厝,嘉義市嘉義市僑嘉一街11巷1~30號,32.6,2房/2廳/4衛,1 /共2層,24.19,19.06,--,#NAME?,19萬,460萬,600台灣嘉義市西區僑嘉一街1號,23.4790616,120.4274501,福民里
10210(實價),透天厝,嘉義市嘉義市僑嘉一街1~30號,31.4,5房/2廳/4衛,1 /共3層,46.01,20.87,--,#NAME?,8.7萬,400萬,600台灣嘉義市西區僑嘉一街1號,23.4790616,120.4274501,福民里
10211(實價),透天厝,嘉義市嘉義市僑嘉一街11巷1~30號,33,2房/1廳/2衛,1 /共2層,24.19,19.06,--,#NAME?,13.8萬,335萬,600台灣嘉義市西區僑嘉一街1號,23.4790616,120.4274501,福民里
10212(實價),透天厝,嘉義市嘉義市僑嘉一街39巷1~30號,44.9,3房/1廳/2衛,1 /共2層,31.87,29.04,--,#NAME?,11.8萬,375萬,600台灣嘉義市西區僑嘉一街1號,23.4790616,120.4274501,福民里
10211(實價),透天厝,嘉義市嘉義市吳鳳南路365巷61~90號,26.3,4房/2廳/2衛,1 /共2層,51.3,31.16,--,#NAME?,8.2萬,420萬,600台灣嘉義市西區嘉義,23.4800663,120.4491054,福民里
10203(實價),透天厝,嘉義市嘉義市漢口路121~150號,4,3房/4廳/4衛,1 /共4層,60.28,31.58,--,#NAME?,11.6萬,700萬,600台灣嘉義市西區漢口路121號,23.4637868,120.4339256,福民里
10201(實價),透天厝,嘉義市嘉義市漢口路181~210號,25.6,4房/2廳/2衛,1 /共2層,35.78,33.88,--,#NAME?,17.6萬,630萬,600台灣嘉義市西區漢口路181號,23.4653909,120.4324703,福民里
10204(實價),公寓,嘉義市嘉義市漢口路181~210號,29.2,2房/1廳/1衛,1 /共5層,26.73,9.98,--,#NAME?,8.4萬,225萬,600台灣嘉義市西區漢口路181號,23.4653909,120.4324703,福民里
10210(實價),透天厝,嘉義市嘉義市漢口路241~270號,19.4,5房/2廳/4衛,1 /共4層,74.28,23.29,--,#NAME?,11.6萬,858萬,600台灣嘉義市西區漢口路270號,23.4667118,120.4312425,福民里
10205(實價),透天厝,嘉義市嘉義市漢口路301~330號,28.4,4房/3廳/3衛,1 /共2層,29.85,18.15,--,#NAME?,18.4萬,550萬,600台灣嘉義市西區漢口路306號,23.467209,120.4305472,福民里
10201(實價),華廈,嘉義市嘉義市中興路481~510號,19.9,1房/1廳/1衛,4 /共7層,13.95,2.77,--,#NAME?,5.7萬,80萬,600台灣嘉義市西區福全街141號,23.4791193,120.4294451,福民里
10205(實價),華廈,嘉義市嘉義市中興路481~510號,20.3,3房/2廳/2衛,3 /共7層,38.33,7.72,--,#NAME?,6.7萬,258萬,600台灣嘉義市西區福全街141號,23.4791193,120.4294451,福民里
10206(實價),華廈,嘉義市嘉義市中興路481~510號,20.3,3房/2廳/2衛,6 /共7層,38.33,7.64,--,#NAME?,7.8萬,300萬,600台灣嘉義市西區福全街141號,23.4791193,120.4294451,福民里
10209(實價),住宅大樓,嘉義市嘉義市中興路481~510號,20.6,3房/2廳/2衛,3 /共7層,43.3,7.72,--,#NAME?,8.5萬,366萬,600台灣嘉義市西區福全街141號,23.4791193,120.4294451,福民里
10211(實價),住宅大樓,嘉義市嘉義市興?路481~510號,19,3房/2廳/2衛,6 /共16層,42.51,4.04,--,#NAME?,7.5萬,320萬,600台灣嘉義市西區福全街141號,23.4791193,120.4294451,福民里
10211(實價),透天厝,嘉義市嘉義市中興路481~510號,8.3,5房/3廳/6衛,1 /共4層,69.56,32.37,--,#NAME?,21.3萬,1480萬,600台灣嘉義市西區福全街141號,23.4791193,120.4294451,福民里
10211(實價),透天厝,嘉義市嘉義市福全街31巷31~60號,45.3,2房/1廳/1衛,1 /共1層,11.65,22.08,--,#NAME?,21.3萬,248萬,600台灣嘉義市西區福全街31巷31號,23.4778141,120.4320579,福民里
10205(實價),華廈(含車位),嘉義市嘉義市福全街31~60號,20,2房/2廳/2衛,6 /共7層,39.81,7.21,--,#NAME?,6.2萬,246萬,600台灣嘉義市西區福全街60號,23.4788055,120.4310504,福民里
10210(實價),華廈,嘉義市嘉義市福全街31~60號,20.4,3房/2廳/2衛,6 /共7層,39.81,7.21,--,#NAME?,9萬,360萬,600台灣嘉義市西區福全街60號,23.4788055,120.4310504,福民里
10210(實價),透天厝,嘉義市嘉義市福全街61~90號,1.4,3房/3廳/5衛,1 /共4層,80.29,42.27,--,#NAME?,13.8萬,1110萬,600台灣嘉義市西區福全街67號,23.478617,120.4311905,福民里
10203(實價),透天厝,嘉義市嘉義市福全街91~120號,0.8,3房/3廳/5衛,1 /共4層,80.29,42.27,--,#NAME?,13.9萬,1120萬,600台灣嘉義市西區福全街91號,23.4787884,120.4305936,福民里
10211(實價),透天厝,嘉義市嘉義市福全里12鄰福全街91~120號,1.5,6房/3廳/4衛,1 /共4層,81.41,49.53,--,#NAME?,16.2萬,1320萬,600台灣嘉義市西區福全街91號,23.4787884,120.4305936,福民里
10201(實價),華廈,嘉義市嘉義市福州一街61~90號,20.1,2房/0廳/1衛,5 /共6層,15.71,3.29,--,#NAME?,6.2萬,97萬,600台灣嘉義市西區福州一街48號,23.463242,120.434575,福民里
10212(實價),套房,嘉義市嘉義市福州一街61~90號,21,1房/1廳/1衛,3 /共6層,17.5,3.6,--,#NAME?,7.3萬,127萬,600台灣嘉義市西區福州一街48號,23.463242,120.434575,福全里
10210(實價),透天厝,嘉義市嘉義市福州七街31~60號,29.6,3房/2廳/3衛,1 /共2層,36.73,31.16,--,#NAME?,14.2萬,520萬,600台灣嘉義市西區福州七街31號,23.461731,120.4334348,福全里
10206(實價),透天厝,嘉義市嘉義市福州八街1~30號,5.5,6房/1廳/4衛,1 /共4層,55.04,29.65,--,#NAME?,14.5萬,800萬,600台灣嘉義市西區福州八街13號,23.4638241,120.4310264,福全里
10205(實價),透天厝,嘉義市嘉義市福州三街31~60號,0.3,4房/3廳/3衛,1 /共3層,46.5,31.16,--,#NAME?,22.6萬,1050萬,600台灣嘉義市西區福州三街31號,23.4627391,120.435471,福全里
10207(實價),透天厝,嘉義市嘉義市福州三街61~90號,6.6,4房/4廳/3衛,1 /共3層,47.05,30.25,--,#NAME?,19.6萬,920萬,600台灣嘉義市西區福州三街61號,23.4626794,120.4347584,福全里
10208(實價),透天厝,嘉義市嘉義市福州三街61~90號,21.5,6房/2廳/4衛,1 /共4層,72.1,26.01,--,#NAME?,10萬,720萬,600台灣嘉義市西區福州三街61號,23.4626794,120.4347584,福全里
10204(實價),透天厝,嘉義市嘉義市福州三街91~120號,0.3,4房/3廳/4衛,1 /共4層,67.19,0,--,#NAME?,4.9萬,330萬,600台灣嘉義市西區福州三街91號,23.4628385,120.4336527,福全里
10204(實價),透天厝,嘉義市嘉義市福州三街91~120號,0.3,4房/3廳/4衛,1 /共4層,71.9,0,--,#NAME?,4.2萬,300萬,600台灣嘉義市西區福州三街91號,23.4628385,120.4336527,福全里
